text,label
"대문 로켓발사 일정표 업로드가 늦어지고 있습니다",0
"조사선 배치 성공!",0
"헬기 만드는 팁좀요",0
"두번째도킹",0
"콘솔 콘트롤러 조종",0
"RVE64K(RSSVE) 적용법",0
"가입인사 드립니다~!",0
"우주왕복선이 발사하자마자 추락하는 이유가 궁금합니다",0
"★긴급★ 독재자 호야, 회원 여러분의 뜻을 존중하겠습니다.",0
"만들라는 비행기는 안만들고.jpg",0
"화성가는법좀,,,",0
"MC-2B 특수전 수송기",0
"잠수부 모모가 돌아왔습니다.",0
"[타 게이]Space Flight Simulator",0
"멍멍",0
"1.4에 BDA 1.3버전을 깔아봤는데",0
"수중발사로 레이스 그리고 이브 왕복! (영상편집ver)",0
"쒸낏쒸낏옛~",0
"잡다한 전투기나 더 만들어봤습니다.",0
"새벽 나침반 호의 모호여행기!",0
"(뻘글)빌리 헤링턴, 교통사고로 숨져",0
"낙하산을 매고",0
"Better Burn Time. 모드가 1.4.1 버전 나왔네요.",0
"1.4.1 맞이 첫 뮌, 민무스 착륙",0
"질렀습니다 ㄷㄷㄷ",0
"모호 인공중력 기지!",0
"스엑 확장판(?)",0
"뮌,민무스 수중발사 왕복",0
"[근미래 통신 서버] 서버 발열로 인한 서비스 임시 중단",0
"우주기차의 모호 착륙!",0
"F-3C 작전능력 평가 외 다른것들.",0
"인형 뽑기 기계 *6.2Mb 움짤*",0
"SSTO를 만들다 재미난걸 만들었다",0
"많이 슬픈 현실이네요..;",0
"제트엔진만으로 2100m/s 찍기",0
"KSP뮤비를 만들어봤습니다.",0
"사다리를 잡아 궤도 오르기",0
"업실론 이니시티브 1주차 : 이브의 바다에 1000t 로켓 보내기",0
"ㅋㅋ크라켄",0
"업실론 이니시티브 2주차 : 잠수함",0
"요즘 하고 있는 짓(?)",0
"업실론 이니시티브 커빈 페이즈가 시작되었습니다",0
"연비 최악 기체",0
"Surviving Mars의 평가가 복합적입니다.",0
"개인적으로 카페 큐브셋 프로젝트 진행하면 어떨까 합니다.",0
"멀티 서버 계획",0
"인생 첫 도킹순간입니다!",0
"큐브셋 아이디어 하나에 순식간에 이리 많은 사람들이..",0
"[근미래 통신 서버] 발열 문제를 잡진 못했지만, 서비스는 시작합니다.",0
"[공유] 태양계 이야기 807 - 다시 2년 더 연기된 엑소마스 로버",0
"2018년 제3대 KSP Forum 매니저 후보자 등록 및 선거 안내",0
"1.9에서 스캐터러 사용하는 방법",0
"텍스쳐 언리미티드 사용방법(1.8이상 버전 사용가능)",0
"커리어모드 파일럿 경험치는 어떻게 올리나요?",0
"로켓관련",0
"그동안 몸담아왔던 카페 운영에서 손을 때려 합니다.",0
"커발인민혁명전선의 신형 추격기를 소개합네다!",0
"레이스 왕복선 + 잠수함 자동차 개발중",0
"내열 설계? 같은걸 하는 요령이 있나요?",0
"제베디아 옷을 만들고싶었던 사람+대신만든 심영",0
"웁스 만들어보기 (미약 주의)",0
"망원동 인공위성의 관람을 추천합니다.",0
"큐브셋은 현실적으로(자금) 어렵지만 로켓은 가능합니다.",0
"현실에선 커브넷같은건 힘드려나...?",0
"안돼 내 i7이.. (참고로 KSP만 했습니다)",0
"RSS가 설치 안되는 분을 위한 1.7.3 RSS+RVE 파일",0
"[퍼온영상] 스톡 부품으로 넓고 안정적인 랜딩기어 만들기",0
"앞으로 실제 큐브셋, 모델로켓 등의 논의는 이곳에서 해주세요.",0
"커리어 관측조사 계약",0
"로켓택시",0
"근데 KSP2에서는 외계 항성계와 KSC의 통신이 어떻게 이루어지려나 궁금하네요.",0
"5기 공중전이 끝났습니다",0
"도킹 하던중 급발진사고",0
"오 레고 #21321 International Space Station 제품이 나왔네요?",0
"로케트 빠--워",0
"공부!",0
"Oh nno",0
"Airbraakes",0
"정기 이벤트 제안 (GOV 외)",0
"눈뽕의 딜레마",0
"선출된 매니저를 임의로 직위해제한 매니저 호야를 규탄한다",0
"15t 타일로 왕복선 테스트",0
"라디에이터 효율",0
"연료주입 관련 모드를 찾습니다",0
"뭘 만들면 좋을까요?",0
"스테이지가 안먹혀요 ...",0
"여러분들!!!!!! 톈궁 1호가 2시간 뒤에 대기권에 진입한답니다!!!!!",0
"케슾 커리어모드 로켓",0
"상륙정",0
"사진마루가 시작됩니다 (1회)",0
"개발중인 해전 사진 다수",0
"Take 2 Games, KSP에 대한 로드맵 발표.",0
"뮌 채굴기지 만들기 정말 힘드네요...",0
"젭의 크리스마스 트리",0
"카페 디자인은 아직 바꿀생각이 없으신가요",0
"특이점이 온 KSP 물리엔진",0
"2018년 KSP Forum 운영 방침 안내 사항",0
"연구 포인트!",0
"KSP식 크리스마스 트리",0
"스엑이 쏜 테슬라 로드스터에 대해 궁금한 게 몇 개 있는데요,",0
"포크이벤트 종료까지 12일 남았습니다!",0
"대문 로켓발사 일정표 업로드가 늦어지고 있습니다",0
"조사선 배치 성공!",0
"헬기 만드는 팁좀요",0
"두번째도킹",0
"콘솔 콘트롤러 조종",0
"RVE64K(RSSVE) 적용법",0
"가입인사 드립니다~!",0
"우주왕복선이 발사하자마자 추락하는 이유가 궁금합니다",0
"★긴급★ 독재자 호야, 회원 여러분의 뜻을 존중하겠습니다.",0
"화성가는법좀,,,",0
"MC-2B 특수전 수송기",0
"잠수부 모모가 돌아왔습니다.",0
"[타 게이]Space Flight Simulator",0
"멍멍",0
"1.4에 BDA 1.3버전을 깔아봤는데",0
"수중발사로 레이스 그리고 이브 왕복! (영상편집ver)",0
"쒸낏쒸낏옛~",0
"잡다한 전투기나 더 만들어봤습니다.",0
"새벽 나침반 호의 모호여행기!",0
"(뻘글)빌리 헤링턴, 교통사고로 숨져",0
"낙하산을 매고",0
"Better Burn Time. 모드가 1.4.1 버전 나왔네요.",0
"1.4.1 맞이 첫 뮌, 민무스 착륙",0
"질렀습니다 ㄷㄷㄷ",0
"모호 인공중력 기지!",0
"스엑 확장판(?)",0
"뮌,민무스 수중발사 왕복",0
"[근미래 통신 서버] 서버 발열로 인한 서비스 임시 중단",0
"우주기차의 모호 착륙!",0
"F-3C 작전능력 평가 외 다른것들.",0
"인형 뽑기 기계 *6.2Mb 움짤*",0
"SSTO를 만들다 재미난걸 만들었다",0
"많이 슬픈 현실이네요..;",0
"제트엔진만으로 2100m/s 찍기",0
"KSP뮤비를 만들어봤습니다.",0
"사다리를 잡아 궤도 오르기",0
"업실론 이니시티브 1주차 : 이브의 바다에 1000t 로켓 보내기",0
"ㅋㅋ크라켄",0
"업실론 이니시티브 2주차 : 잠수함",0
"요즘 하고 있는 짓(?)",0
"업실론 이니시티브 커빈 페이즈가 시작되었습니다",0
"연비 최악 기체",0
"Surviving Mars의 평가가 복합적입니다.",0
"개인적으로 카페 큐브셋 프로젝트 진행하면 어떨까 합니다.",0
"멀티 서버 계획",0
"인생 첫 도킹순간입니다!",0
"큐브셋 아이디어 하나에 순식간에 이리 많은 사람들이..",0
"[근미래 통신 서버] 발열 문제를 잡진 못했지만, 서비스는 시작합니다.",0
"[공유] 태양계 이야기 807 - 다시 2년 더 연기된 엑소마스 로버",0
"2018년 제3대 KSP Forum 매니저 후보자 등록 및 선거 안내",0
"1.9에서 스캐터러 사용하는 방법",0
"텍스쳐 언리미티드 사용방법(1.8이상 버전 사용가능)",0
"커리어모드 파일럿 경험치는 어떻게 올리나요?",0
"로켓관련",0
"그동안 몸담아왔던 카페 운영에서 손을 때려 합니다.",0
"커발인민혁명전선의 신형 추격기를 소개합네다!",0
"레이스 왕복선 + 잠수함 자동차 개발중",0
"내열 설계? 같은걸 하는 요령이 있나요?",0
"제베디아 옷을 만들고싶었던 사람+대신만든 심영",0
"웁스 만들어보기 (미약 주의)",0
"망원동 인공위성의 관람을 추천합니다.",0
"큐브셋은 현실적으로(자금) 어렵지만 로켓은 가능합니다.",0
"현실에선 커브넷같은건 힘드려나...?",0
"안돼 내 i7이.. (참고로 KSP만 했습니다)",0
"RSS가 설치 안되는 분을 위한 1.7.3 RSS+RVE 파일",0
"[퍼온영상] 스톡 부품으로 넓고 안정적인 랜딩기어 만들기",0
"앞으로 실제 큐브셋, 모델로켓 등의 논의는 이곳에서 해주세요.",0
"커리어 관측조사 계약",0
"로켓택시",0
"근데 KSP2에서는 외계 항성계와 KSC의 통신이 어떻게 이루어지려나 궁금하네요.",0
"5기 공중전이 끝났습니다",0
"도킹 하던중 급발진사고",0
"오 레고 #21321 International Space Station 제품이 나왔네요?",0
"로케트 빠--워",0
"공부!",0
"Oh nno",0
"Airbraakes",0
"정기 이벤트 제안 (GOV 외)",0
"눈뽕의 딜레마",0
"선출된 매니저를 임의로 직위해제한 매니저 호야를 규탄한다",0
"15t 타일로 왕복선 테스트",0
"라디에이터 효율",0
"연료주입 관련 모드를 찾습니다",0
"뭘 만들면 좋을까요?",0
"스테이지가 안먹혀요 ...",0
"여러분들!!!!!! 톈궁 1호가 2시간 뒤에 대기권에 진입한답니다!!!!!",0
"케슾 커리어모드 로켓",0
"상륙정",0
"사진마루가 시작됩니다 (1회)",0
"개발중인 해전 사진 다수",0
"Take 2 Games, KSP에 대한 로드맵 발표.",0
"뮌 채굴기지 만들기 정말 힘드네요...",0
"젭의 크리스마스 트리",0
"카페 디자인은 아직 바꿀생각이 없으신가요",0
"특이점이 온 KSP 물리엔진",0
"2018년 KSP Forum 운영 방침 안내 사항",0
"연구 포인트!",0
"KSP식 크리스마스 트리",0
"스엑이 쏜 테슬라 로드스터에 대해 궁금한 게 몇 개 있는데요,",0
"포크이벤트 종료까지 12일 남았습니다!",0
"대문 로켓발사 일정표 업로드가 늦어지고 있습니다",0
"조사선 배치 성공!",0
"헬기 만드는 팁좀요",0
"두번째도킹",0
"콘솔 콘트롤러 조종",0
"RVE64K(RSSVE) 적용법",0
"가입인사 드립니다~!",0
"우주왕복선이 발사하자마자 추락하는 이유가 궁금합니다",0
"★긴급★ 독재자 호야, 회원 여러분의 뜻을 존중하겠습니다.",0
